"카테고리","세부분류","ID","이름","가격","내구도","기본공격력","방어","명중","HP","MP","힘","민첩","지력","HP%","MP%","필요직업","필요레벨","성별","필요힘","필요민첩","필요지력","거래가능","설명"
"소모품","소모품","consumable_506","황금문서6장","1","","","","","","","","","","","","","","","","","","거래가능","황금문서6장"
"소모품","소모품","consumable_507","황금문서7장","1","","","","","","","","","","","","","","","","","","거래가능","황금문서7장"
"소모품","소모품","consumable_508","황금문서8장","1","","","","","","","","","","","","","","","","","","거래가능","황금문서8장"
"소모품","소모품","consumable_509","황금문서9장","1","","","","","","","","","","","","","","","","","","거래가능","황금문서9장"
"소모품","소모품","consumable_510","황금문서10장","1","","","","","","","","","","","","","","","","","","거래가능","황금문서10장"
"소모품","소모품","consumable_511","도삭산의서","1","","","","","","","","","","","","","","","","","","거래가능","도삭산 1000층 갑옷점으로 이동할 수 있는 비서"
"소모품","소모품","consumable_513","조합용해골왕의뼈","20000000","","","","","","","","","","","","","","","","","","거래불가","조합용 재료, 파괴왕 소환에 사용은 불가합니다. 해당 아이템을 사용하여 조합 시 완성된 아이템은 거래가 불가합니다."
"소모품","소모품","consumable_514","조합용유성지의보패","4000000","","","","","","","","","","","","","","","","","","거래불가","조합용 재료, 파괴왕 소환에 사용은 불가합니다. 해당 아이템을 사용하여 조합 시 완성된 아이템은 거래가 불가합니다."
"소모품","소모품","consumable_515","밀수한황금호박","1500000","","","","","","","","","","","","","","","","","","거래불가","황금색의 호박, 해당 아이템을 사용하여 조합 시 완성된 아이템은 거래가 불가합니다."
"소모품","소모품","consumable_516","밀수한황금호박단추","비매품","","","","","","","","","","","","","","","","","","거래불가","밀수한 황금호박을 모아 만든 단추. 장비에 장착하면 재사용 대기시간 1초 효과를 줍니다."
"소모품","소모품","consumable_517","밀수한황금호박상자","5000000","","","","","","","","","","","","","","","","","","거래불가","황금호박이 담긴 상자, 몇 개가 들어있을까?"
"소모품","소모품","consumable_519","용마의발톱","비매품","","","","","","","","","","","","","","","","","","거래가능","용마제일검으로 교환 가능"
"소모품","소모품","consumable_520","용천의발톱","비매품","","","","","","","","","","","","","","","","","","거래가능","용천제일검으로 교환 가능"
"소모품","소모품","consumable_521","용랑의발톱","비매품","","","","","","","","","","","","","","","","","","거래가능","용랑제일봉으로 교환 가능"
"소모품","소모품","consumable_522","용겸의발톱","비매품","","","","","","","","","","","","","","","","","","거래가능","용겸제일봉으로 교환 가능"
"소모품","소모품","consumable_523","초급선물상자","비매품","","","","","","","","","","","","","","","","","","거래가능","소모품 '초급선물상자'."
"소모품","소모품","consumable_524","중급선물상자","비매품","","","","","","","","","","","","","","","","","","거래가능","소모품 '중급선물상자'."
"소모품","소모품","consumable_525","선물상자","비매품","","","","","","","","","","","","","","","","","","거래가능","소모품 '선물상자'."
"소모품","소모품","consumable_532","고래이벤트선물상자6","비매품","","","","","","","","","","","","","","","","","","거래불가","소모품 '고래이벤트선물상자6'."
"소모품","소모품","consumable_533","부여성침략보상상자","비매품","","","","","","","","","","","","","","","","","","거래가능","소모품 '부여성침략보상상자'."
"소모품","소모품","consumable_535","골드바","30000000","","","","","","","","","","","","","","","","","","거래가능","골드바"
"소모품","소모품","consumable_539","고급꾸러미","비매품","","","","","","","","","","","","","","","","","","거래불가","소모품 '고급꾸러미'."
"소모품","소모품","consumable_540","프리미엄이용권(3일)","비매품","","","","","","","","","","","","","","","","","","거래불가","소모품 '프리미엄이용권(3일)'."
"소모품","소모품","consumable_544","좌선녀의보물","비매품","","","","","","","","","","","","","","","","","","거래가능","좌선녀가 소중히 지니고있던 보물"
"소모품","소모품","consumable_545","[외형권]진성검","비매품","","","","","","","","","","","","","","","","","","거래가능","소모품 '[외형권]진성검'."
"소모품","소모품","consumable_546","[외형권]곰풍선","비매품","","","","","","","","","","","","","","","","","","거래가능","소모품 '[외형권]곰풍선'."
"소모품","소모품","consumable_547","[외형권]분홍개비","비매품","","","","","","","","","","","","","","","","","","거래가능","소모품 '[외형권]분홍개비'."
"소모품","소모품","consumable_548","[외형권]천풍선","비매품","","","","","","","","","","","","","","","","","","거래가능","소모품 '[외형권]천풍선'."
"소모품","소모품","consumable_549","[외형권]대모홍접선","비매품","","","","","","","","","","","","","","","","","","거래가능","소모품 '[외형권]대모홍접선'."
"소모품","소모품","consumable_550","[외형권]적화접선","비매품","","","","","","","","","","","","","","","","","","거래가능","소모품 '[외형권]적화접선'."
"소모품","소모품","consumable_551","[외형권]귀환두도","비매품","","","","","","","","","","","","","","","","","","거래가능","소모품 '[외형권]귀환두도'."
"소모품","소모품","consumable_552","[외형권]삼첨도","비매품","","","","","","","","","","","","","","","","","","거래가능","소모품 '[외형권]삼첨도'."
"소모품","소모품","consumable_553","[외형권]건곤권","비매품","","","","","","","","","","","","","","","","","","거래가능","소모품 '[외형권]건곤권'."
"소모품","소모품","consumable_554","[외형권]남도","비매품","","","","","","","","","","","","","","","","","","거래가능","소모품 '[외형권]남도'."
"소모품","소모품","consumable_555","[외형권]나비채","비매품","","","","","","","","","","","","","","","","","","거래가능","소모품 '[외형권]나비채'."
"소모품","소모품","consumable_556","[외형권]용천제칠검","비매품","","","","","","","","","","","","","","","","","","거래가능","소모품 '[외형권]용천제칠검'."
"소모품","소모품","consumable_557","[외형권]용천제구검","비매품","","","","","","","","","","","","","","","","","","거래가능","소모품 '[외형권]용천제구검'."
"소모품","소모품","consumable_558","[외형권]용마제칠검","비매품","","","","","","","","","","","","","","","","","","거래가능","소모품 '[외형권]용마제칠검'."
"소모품","소모품","consumable_559","[외형권]용마제구검","비매품","","","","","","","","","","","","","","","","","","거래가능","소모품 '[외형권]용마제구검'."
"소모품","소모품","consumable_560","[외형권]용랑제칠봉","비매품","","","","","","","","","","","","","","","","","","거래가능","소모품 '[외형권]용랑제칠봉'."
"소모품","소모품","consumable_561","[외형권]용랑제구봉","비매품","","","","","","","","","","","","","","","","","","거래가능","소모품 '[외형권]용랑제구봉'."
"소모품","소모품","consumable_562","[외형권]용겸제칠봉","비매품","","","","","","","","","","","","","","","","","","거래가능","소모품 '[외형권]용겸제칠봉'."
"소모품","소모품","consumable_563","[외형권]용겸제구봉","비매품","","","","","","","","","","","","","","","","","","거래가능","소모품 '[외형권]용겸제구봉'."
